"id";"user_id";"product_id";"unit_id";"movement_id";"part_number";"photo";"file_terms";"status";"patrimony_id_1";"patrimony_id_2";"observations";"login_created";"created_at";"login_updated";"updated_at"
"420";"1";"3";"22";"1";"916497273";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-16 14:54:06"
"421";"454";"3";"69";"2";"975185931";;"files/2025/06/454-gustavo-walter-rosenbaum-chip-975185931.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x538589";"2025-06-13 18:15:08"
"422";"375";"3";"63";"2";"995858301";;"files/2024/10/375-rodrigo-cesar-goncalves-chip-995858301.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:38:24"
"423";"1";"3";"22";"1";"997721656";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2024-10-10 17:44:35"
"424";"1";"3";"22";"1";"910457148";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"425";"1";"3";"22";"1";"911152858";;;"actived";;;"Estoque Duplicado";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"426";"1";"3";"22";"1";"912072527";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2024-10-10 16:51:52"
"427";"1";"3";"22";"1";"912294083";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-10-04 15:10:34"
"428";"176";"3";"47";"2";"914165827";;"files/2024/12/176-914165827.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-09 11:12:35"
"429";"505";"3";"64";"2";"914548774";;"files/2024/10/505-yasmin-souza-tokunaga-chip-914548774.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:47:28"
"430";"507";"3";"49";"2";"914549029";;"files/2024/10/507-lucas-de-oliveira-maciel-chip-914549029.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:30:22"
"431";"37";"3";"40";"2";"914549043";;"files/2025/02/37-joon-yung-kim-chip-914549043.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d930735";"2025-02-27 09:54:39"
"432";"1";"3";"22";"1";"915952164";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"433";"1";"3";"22";"1";"916607653";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"434";"512";"3";"47";"2";"916638070";;"files/2024/11/512-chip-916638070.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-04 14:41:43"
"435";"511";"3";"54";"2";"916931683";;"files/2024/10/511-marinalda-maria-eremita-moyano-chip-916931683.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 12:47:30"
"436";"1";"3";"22";"1";"917658858";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"437";"278";"3";"55";"2";"918280767";;"files/2024/10/278-paola-yumi-warikoda-shibakura-chip-918280767.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 12:44:21"
"438";"1";"3";"22";"1";"941708766";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"439";"1";"3";"22";"1";"950485730";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"440";"105";"3";"45";"2";"971902630";;"files/2024/11/105-chip-971902630.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:09:39"
"441";"455";"3";"69";"2";"972914750";;"files/2024/10/455-tiago-marques-ribeiro-chip-972914750.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:42:51"
"442";"202";"3";"49";"2";"973624175";;"files/2024/11/202-chip-973624175.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 09:04:00"
"443";"415";"3";"65";"2";"973780495";;"files/2024/10/415-cassia-steffane-cardoso-silva-chip-973780495.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:23:53"
"444";"1";"3";"22";"1";"974707228";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"445";"404";"3";"62";"2";"974744625";;"files/2024/10/404-rogerio-carreira-klaussner-chip-974744625.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:39:17"
"446";"1";"3";"22";"1";"974847081";;;"actived";;;"Estoque";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"447";"1";"3";"22";"1";"975662900";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2024-10-11 10:22:01"
"448";"1";"3";"22";"1";"975664402";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2025-06-06 13:40:03"
"449";"1";"3";"22";"1";"975666309";;;"actived";;;"Estoque Triplicado";"d788796";"2024-07-02 14:01:25";;"2024-09-17 12:32:34"
"450";"502";"3";"65";"2";"975740409";;"files/2024/10/502-horacio-augusto-moraes-junior-chip-975740409.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 12:38:53"
"451";"1";"3";"22";"1";"995917012";;"files/2024/09/200-willians-fagner-roberto-candeias-rezende-chip-995917012.pdf";"actived";;;"Estoque Duplicado.";"d788796";"2024-07-02 14:01:25";"d788796";"2024-09-24 10:02:51"
"452";"93";"3";"44";"2";"997539444";;"files/2024/10/93-joyce-ananda-paixao-duarte-chip-997539444.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:28:52"
"453";"510";"3";"44";"2";"998219114";;"files/2024/10/510-silvia-maria-affonso-chip-998219114.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:41:23"
"454";"508";"3";"56";"2";"998315390";;"files/2024/10/508-denver-de-lima-silva-junior-chip-998315390.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 12:37:08"
"455";"203";"3";"49";"2";"999262937";;"files/2024/10/203-marcio-renato-cabral-chip-999262937.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 11:49:17"
"456";"299";"3";"57";"2";"974839110";;"files/2024/10/299-michell-denny-rossi-chip-974839110.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"x033455";"2024-10-15 12:42:32"
"457";"4";"3";"52";"2";"955794821";;"files/2024/12/4-955794821.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-09 08:54:16"
"458";"5";"3";"21";"2";"914439095";;"files/2024/11/5-chip-914439095.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-29 13:31:07"
"459";"6";"3";"66";"2";"998634781";;"files/2024/11/6-chip-998634781.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-04 10:27:58"
"460";"7";"3";"61";"2";"956381295";;"files/2024/12/7-chip-956381295.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 11:47:49"
"461";"8";"3";"67";"2";"930289530";;"files/2024/11/8-930289530.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 11:15:15"
"462";"9";"3";"38";"2";"953239058";;"files/2024/11/9-chip-953239058.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 08:59:34"
"463";"10";"3";"38";"2";"944400828";;"files/2024/11/10-chip-944400828.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 12:38:09"
"464";"11";"3";"38";"2";"942250881";;"files/2024/11/11-942250881.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-07 10:33:13"
"465";"12";"3";"38";"2";"954738921";;"files/2024/11/12-chip-954738921.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:01:19"
"466";"13";"3";"38";"2";"941447646";;"files/2024/11/13-941447646.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 10:53:54"
"467";"14";"3";"38";"2";"950928715";;"files/2024/11/14-950928715.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-12 10:52:41"
"468";"15";"3";"66";"2";"956854330";;"files/2024/11/15-956854330.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-04 11:50:50"
"469";"18";"3";"38";"2";"910291794";;"files/2024/11/18-chip-910291794.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:45:00"
"470";"19";"3";"66";"2";"944617228";;"files/2024/12/19-944617228.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 10:37:47"
"471";"20";"3";"38";"2";"933465912";;"files/2024/11/20-chip-933465912.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:31:52"
"472";"21";"3";"21";"2";"941187835";;"files/2024/12/21-941187835.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 11:20:37"
"473";"22";"3";"39";"2";"917867159";;"files/2024/11/22-chip-917867159.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 10:00:59"
"474";"23";"3";"39";"2";"918425025";;"files/2024/11/23-chip-918425025.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 09:52:14"
"475";"24";"3";"39";"2";"942788275";;"files/2024/11/24-942788275.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-21 15:30:43"
"476";"25";"3";"39";"2";"937665960";;"files/2024/11/25-937665960.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 09:41:52"
"477";"26";"3";"39";"2";"937365915";;"files/2024/11/26-937365915.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 09:20:13"
"478";"27";"3";"39";"2";"937065438";;"files/2024/11/27-937065438.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 10:51:22"
"479";"28";"3";"39";"2";"942712778";;"files/2024/11/28-942712778.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 10:10:27"
"480";"29";"3";"39";"2";"930890395";;"files/2024/11/29-930890395.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-27 10:29:55"
"481";"30";"3";"39";"2";"942587647";;"files/2024/11/30-chip-942587647.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 09:19:06"
"482";"31";"3";"39";"2";"934999503";;"files/2024/11/31-934999503.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-21 14:14:01"
"483";"32";"3";"62";"2";"933144771";;"files/2024/11/32-chip-933144771.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 12:50:10"
"484";"39";"3";"40";"2";"914101673";;"files/2024/12/39-chip-914101673.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-06 10:55:40"
"485";"41";"3";"39";"2";"937560330";;"files/2024/11/41-chip-937560330.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-19 09:11:27"
"486";"42";"3";"59";"2";"995311004";;"files/2025/06/42-evandro-biancardi-chip-995311004.pdf";"actived";;;"Retirado 07/11/2024.";"d788796";"2024-07-02 14:01:25";"x538589";"2025-06-04 17:06:11"
"487";"44";"3";"40";"2";"997326604";;"files/2024/11/44-997326604.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:39:34"
"488";"45";"3";"40";"2";"942753792";;"files/2024/11/45-942753792.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:41:52"
"489";"47";"3";"41";"2";"912116768";;"files/2024/12/47-chip-912116768.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 15:30:19"
"490";"48";"3";"41";"2";"914149211";;"files/2024/12/48-914149211.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 12:00:12"
"491";"49";"3";"41";"2";"912976793";;"files/2024/11/49-912976793.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 14:43:00"
"492";"50";"3";"41";"2";"968431162";;"files/2024/12/50-968431162.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 14:26:52"
"493";"53";"3";"41";"2";"997876511";;"files/2024/11/53-chip-997876511.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-27 11:14:58"
"494";"54";"3";"41";"2";"997271167";;"files/2024/11/54-chip-997271167.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-28 10:31:17"
"495";"55";"3";"41";"2";"943203434";;"files/2024/11/55-943203434.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-28 11:17:24"
"496";"61";"3";"42";"2";"911807129";;"files/2024/11/61-chip-911807129.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 11:30:40"
"497";"62";"3";"42";"2";"910679598";;"files/2024/11/62-910679598.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-14 16:17:14"
"498";"63";"3";"42";"2";"910047887";;"files/2024/11/63-chip-910047887.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-12 15:42:18"
"499";"64";"3";"46";"2";"974033459";;"files/2024/11/64-974033459.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 09:56:27"
"500";"67";"3";"42";"2";"997701846";;"files/2024/11/67-997701846.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-12 15:38:02"
"501";"68";"3";"42";"2";"998523316";;"files/2024/11/68-998523316.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 09:31:58"
"502";"69";"3";"42";"2";"998861670";;"files/2024/11/69-998861670.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 09:12:33"
"503";"70";"3";"42";"2";"910600512";;"files/2024/11/70-910600512.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 13:44:41"
"504";"71";"3";"42";"2";"933939200";;"files/2024/11/71-chip-933939200.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 13:24:23"
"505";"72";"3";"42";"2";"937525521";;"files/2024/11/72-937525521.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 13:32:29"
"506";"73";"3";"43";"2";"973863518";;"files/2024/11/73-chip-973863518.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 11:33:59"
"507";"74";"3";"43";"2";"941194223";;"files/2025/07/74-jozimar-dias-de-lima-chip-941194223.pdf";"actived";;;"O termo estava com o nome errado, envio de e-mail para correção e corrigido.";"d788796";"2024-07-02 14:01:25";"d788796";"2025-07-07 11:56:53"
"508";"75";"3";"43";"2";"941369087";;"files/2024/11/75-941369087.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 13:12:55"
"509";"78";"3";"43";"2";"941604161";;"files/2024/12/78-941604161.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-04 10:02:38"
"510";"79";"3";"43";"2";"915545947";;"files/2024/11/79-915545947.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 13:53:57"
"511";"80";"3";"43";"2";"911971647";;"files/2024/11/80-911971647.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 11:49:08"
"512";"81";"3";"43";"2";"942726664";;"files/2024/11/81-942726664.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 13:15:29"
"513";"83";"3";"43";"2";"955946824";;"files/2024/11/83-chip-955946824.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-22 11:53:49"
"514";"85";"3";"44";"2";"934717823";;"files/2024/11/85-934717823.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-12 10:20:46"
"515";"87";"3";"44";"2";"934747763";;"files/2024/11/87-934747763.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-12 10:10:14"
"516";"88";"3";"44";"2";"934464576";;"files/2024/11/88-934464576.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 09:19:50"
"517";"95";"3";"45";"4";"941359047";;"files/2025/04/95-carlos-eduardo-salles-chip-941359047.pdf";"actived";;;"Aposentadoria.";"d788796";"2024-07-02 14:01:25";"x538589";"2025-04-29 15:06:44"
"518";"96";"3";"45";"2";"941402690";;"files/2024/11/96-941402690.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 11:37:04"
"519";"97";"3";"45";"2";"941369755";;"files/2025/07/97-edison-luis-da-silva-chip-941369755.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2025-07-02 16:23:09"
"520";"98";"3";"45";"2";"941352445";;"files/2024/11/98-941352445.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-04 15:43:52"
"521";"99";"3";"45";"2";"941443346";;"files/2024/11/99-chip-941443346.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 15:04:34"
"522";"100";"3";"45";"2";"941384025";;"files/2024/11/100-941384025.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 11:09:12"
"523";"103";"3";"45";"2";"933117701";;"files/2024/11/103-933117701.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 11:51:23"
"524";"106";"3";"46";"2";"970949807";;"files/2024/11/106-chip-970949807.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:37:19"
"525";"107";"3";"46";"2";"975344054";;"files/2024/11/107-975344054.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-21 11:55:20"
"526";"108";"3";"46";"2";"996121473";;"files/2024/11/108-996121473.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 09:47:26"
"527";"110";"3";"46";"2";"997248623";;"files/2024/12/110-997248623.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-06 15:39:56"
"528";"112";"3";"46";"2";"998302665";;"files/2024/11/112-998302665.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 14:02:33"
"529";"114";"3";"46";"2";"950314244";;"files/2024/12/114-950314244.pdf";"actived";;;"Curso de fiscais 2024 - Turma 2.";"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 11:10:20"
"530";"116";"3";"46";"2";"937218091";;"files/2024/11/116-937218091.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 10:00:22"
"531";"117";"3";"46";"2";"918300981";;"files/2024/11/117-chip-918300981.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-13 10:03:16"
"532";"119";"3";"21";"2";"914439162";;"files/2024/11/119-914439162.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-29 13:19:57"
"533";"122";"3";"20";"2";"973530028";;"files/2024/12/122-973530028.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 10:14:10"
"534";"123";"3";"20";"2";"973602298";;"files/2024/12/123-973602298.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d930735";"2024-12-16 10:48:04"
"535";"124";"3";"21";"6";"911728543";;"files/2025/01/124-marcelo-fujinami-chip-911728543.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2025-01-06 16:40:46"
"536";"126";"3";"65";"2";"941323749";;"files/2024/11/126-chip-941323749.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-11 09:46:52"
"537";"352";"3";"21";"2";"912040644";;"files/2024/11/352-912040644.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-29 13:16:04"
"538";"129";"3";"62";"2";"973474692";;"files/2024/11/129-973474692.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 12:47:47"
"539";"131";"3";"23";"2";"912192808";;"files/2024/12/131-912192808.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 11:24:22"
"540";"133";"3";"1";"3";"941374553";;;"actived";;;;"d788796";"2024-07-02 14:01:25";;"2024-09-26 12:44:56"
"541";"134";"3";"56";"2";"964806437";;"files/2024/11/134-964806437.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 12:38:04"
"542";"135";"3";"21";"2";"934670043";;"files/2024/12/135-chip-934670043.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 10:43:00"
"543";"136";"3";"21";"2";"975657909";;"files/2024/12/136-975657909.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 09:05:14"
"544";"137";"3";"21";"2";"915851358";;"files/2024/12/137-915851358.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 09:27:06"
"545";"1";"3";"22";"1";"956558944";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"d930735";"2024-10-03 15:18:40"
"546";"139";"3";"21";"2";"914424155";;"files/2024/12/139-chip-914424155.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 12:34:57"
"547";"140";"3";"20";"2";"974747349";;"files/2024/12/140-974747349.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 10:31:42"
"548";"141";"3";"21";"2";"998082169";;"files/2024/12/141-chip-998082169.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 11:41:56"
"549";"142";"3";"69";"2";"950291141";;"files/2024/11/142-chip-950291141.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-11 14:44:26"
"550";"1";"3";"22";"1";"998065408";;;"actived";;;;"d788796";"2024-07-02 14:01:25";"x500906";"2025-06-04 11:52:37"
"551";"146";"3";"6";"2";"975677203";;"files/2024/11/146-975677203.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-06 08:08:54"
"552";"147";"3";"6";"2";"934387879";;"files/2024/11/147-chip-934387879.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:18:59"
"553";"148";"3";"6";"2";"950640711";;"files/2024/11/148-950640711.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-05 15:20:32"
"554";"149";"3";"6";"2";"972889309";;"files/2024/11/149-chip-972889309.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 10:08:24"
"555";"152";"3";"21";"2";"975832227";;"files/2024/12/152-chip-975832227.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 10:48:46"
"556";"153";"3";"21";"2";"944938259";;"files/2024/11/153-chip-944938259.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-29 13:12:15"
"557";"154";"3";"21";"2";"997330498";;"files/2024/12/154-997330498.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-02 11:21:47"
"558";"155";"3";"21";"2";"950777692";;"files/2024/12/155-950777692.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 10:38:13"
"559";"157";"3";"21";"2";"956864012";;"files/2024/12/157-956864012.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 11:22:27"
"560";"158";"3";"21";"2";"941689684";;"files/2024/11/158-941689684.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-29 13:22:09"
"561";"159";"3";"21";"2";"998791104";;"files/2024/12/159-998791104.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 15:40:48"
"562";"161";"3";"21";"2";"918297787";;"files/2024/12/161-918297787.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-05 08:54:07"
"563";"162";"3";"21";"2";"914367036";;"files/2024/12/162-914367036.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 12:44:27"
"564";"165";"3";"21";"2";"910644541";;"files/2024/12/165-chip-910644541.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-03 12:22:51"
"565";"166";"3";"47";"2";"941204883";;"files/2024/11/166-941204883.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-07 10:14:45"
"566";"1";"3";"22";"1";"996771517";;"files/2024/09/1-joao-bento-badaro-chip-996771517.pdf";"actived";;;"Trocado esse chip da Fernanda, mas funcionando (era apenas ativa&ccedil;&atilde;o).";"d788796";"2024-07-02 14:01:25";"d788796";"2024-09-20 18:06:50"
"567";"169";"3";"47";"2";"934133813";;"files/2024/11/169-934133813.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-07 11:57:31"
"568";"172";"3";"47";"2";"918388035";;"files/2024/11/172-918388035.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-07 10:10:07"
"569";"173";"3";"47";"2";"933483330";;"files/2024/11/173-chip-933483330.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-08 11:54:42"
"570";"177";"3";"47";"2";"941188797";;"files/2024/11/177-941188797.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-07 12:27:06"
"571";"178";"3";"48";"2";"943979508";;"files/2024/11/178-943979508.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:21:13"
"572";"179";"3";"48";"2";"950215089";;"files/2024/11/179-950215089.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:23:20"
"573";"180";"3";"48";"2";"943620864";;"files/2024/11/180-chip-943620864.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:46:45"
"574";"181";"3";"48";"2";"950327142";;"files/2024/12/181-chip-950327142.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-04 10:06:46"
"575";"182";"3";"48";"2";"950902180";;"files/2025/01/182-leonardo-blaz-chip-950902180.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d788796";"2025-01-03 13:58:17"
"576";"183";"3";"48";"2";"943428341";;"files/2024/11/183-chip-943428341.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 10:19:08"
"577";"184";"3";"48";"2";"953040664";;"files/2024/11/184-953040664.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-11-25 11:01:10"
"578";"185";"3";"48";"2";"950596290";;"files/2024/12/185-950596290.pdf";"actived";;;;"d788796";"2024-07-02 14:01:25";"d827394";"2024-12-06 15:37:34"
